points,place,long_place,competition.id,competitor.id
42,,1/32,2248,41033_96_1
112,,1/16,2302,43337_84_5
20,,participation,2298,43337_84_5
3,,participation,2248,43337_84_5
112,,1/16,2281,30236_6_6
100,1.0,1. place,2424,41861_46_10
10,,participation,2296,41861_46_10
100,1.0,1. place,2294,23000_25_10
10,,participation,2311,23000_25_10
50,3.0,3. place,2365,20946_3_11
36,5.0,5. place,2360,20946_3_11
26,7.0,7. place,2287,30336_29_7
16,,1/16,2307,30336_29_7
10,,participation,2309,30336_29_7
10,,participation,2296,30336_29_7
10,,participation,2289,30336_29_7
6,,participation,2293,30336_29_7
6,,participation,2302,37052_26_9
42,,1/32,2248,37052_26_9
13,7.0,7. place,2263,37052_26_9
16,,1/16,2286,51998_57_12
35,2.0,2. place,2241,51998_57_12
16,,1/16,2362,18952_4_8
25,3.0,3. place,2201,18952_4_8
20,,participation,2298,40444_84_13
112,,1/16,2281,19346_23_3
26,7.0,7. place,2362,19346_23_3
35,2.0,2. place,2263,19346_23_3
13,7.0,7. place,2251,19346_23_3
160,,1/16,2289,42816_39_2
6,,participation,2302,42816_39_2
6,,participation,2293,42816_39_2
8,,1/16,2251,42816_39_2
3,,participation,2248,42816_39_2
182,7.0,7. place,2310,12346_56_4
112,,1/16,2281,30922_4_1
16,,1/16,2287,30922_4_1
16,,1/16,2286,30922_4_1
126,,5. place,2248,42998_296_5
10,,participation,2311,7855_2_6
100,,participation,2180,7855_2_6
80,,1/16,2234,17356_296_11
5,,participation,2227,17356_296_11
70,2.0,2. place,2362,52439_9_7
3,,participation,2248,52439_9_7
36,5.0,5. place,2314,51755_78_9
25,3.0,3. place,2276,51755_78_9
50,3.0,3. place,2367,40466_113_12
50,3.0,3. place,2356,70729_297_12
50,1.0,1. place,2240,22608_296_12
50,3.0,3. place,2460,71082_77_12
50,3.0,3. place,2313,42157_70_12
50,3.0,3. place,2283,45487_4_12
50,3.0,3. place,2360,67014_50_12
50,3.0,3. place,2304,13803_48_12
6,,participation,2292,63487_93_8
25,3.0,3. place,2232,63487_93_8
3,,participation,2248,63487_93_8
3,7.0,7. place*,2237,63487_93_8
16,,1/16,2362,59425_4_13
16,,1/16,2283,54834_1_13
16,,1/16,2286,24671_26_13
16,,1/16,2286,54453_25_13
16,,1/16,2362,37085_21_13
182,,7. place,2302,42734_193_2
182,,7. place,2302,56519_88_3
160,,1/16,2309,65184_182_4
10,,participation,2315,65184_182_4
10,,participation,2311,65184_182_4
18,5.0,5. place,2277,46533_292_1
126,5.0,5. place,2044,46533_292_1
126,5.0,5. place,2236,26494_53_5
5,,participation,2227,42352_41_6
3,,participation,2045,42352_41_6
100,,participation,2180,42352_41_6
5,,participation,2230,14762_15_10
100,,participation,2180,14762_15_10
12,,1/32,2287,18828_1_11
10,,participation,2296,18828_1_11
6,,participation,2306,18828_1_11
6,,participation,2293,18828_1_11
35,2.0,2. place,2199,18828_1_11
8,,1/16,2251,18828_1_11
36,5.0,5. place,2313,65571_70_7
35,2.0,2. place,2277,65571_70_7
56,,1/16,2248,37964_21_9
56,,1/16,2248,40288_57_9
10,,participation,2311,65539_182_8
10,,participation,2296,65539_182_8
10,,participation,2288,65539_182_8
6,,participation,2306,65539_182_8
182,7.0,7. place,2281,29581_21_2
182,7.0,7. place,2310,52341_63_3
26,7.0,7. place,2307,22129_4_4
16,,1/16,2286,22129_4_4
12,,1/32,2287,22129_4_4
126,5.0,5. place,2253,22129_4_4
70,2.0,2. place,2360,56553_50_1
70,2.0,2. place,2359,56553_50_1
35,2.0,2. place,2232,55898_97_5
91,7.0,7. place,2237,55898_97_5
10,,participation,2239,2309_4_6
5,,participation,2234,2309_4_6
91,7.0,7. place,2200,2309_4_6
50,3.0,3. place,2286,13637_20_10
36,5.0,5. place,2287,13637_20_10
10,,participation,2289,13637_20_10
6,,participation,2293,13637_20_10
10,,participation,2296,46122_244_11
6,,participation,2436,46122_244_11
56,,1/16,2248,46122_244_11
70,2.0,2. place,2424,32818_14_7
70,2.0,2. place,2356,69542_264_7
70,2.0,2. place,2460,43434_96_7
36,5.0,5. place,2459,70940_97_8
36,5.0,5. place,2360,20832_50_8
36,5.0,5. place,2398,47498_51_8
36,5.0,5. place,2360,39090_50_8
180,5.0,5. place,2267,48736_13_2
3,,participation,2248,45000_18_3
175,3.0,3. place,2236,45000_18_3
36,5.0,5. place,2459,38127_95_4
112,,1/16,2292,38127_95_4
25,3.0,3. place,2241,38127_95_4
112,,1/16,2302,62556_57_1
26,7.0,7. place,2365,62556_57_1
112,,1/16,2302,42902_35_5
8,,1/16,2251,42902_35_5
3,,participation,2248,42902_35_5
70,2.0,2. place,2283,61033_9_6
16,,1/16,2362,61033_9_6
10,,participation,2309,61033_9_6
10,,participation,2288,61033_9_6
26,7.0,7. place,2307,30413_24_10
16,,1/16,2287,30413_24_10
10,,participation,2288,30413_24_10
10,,participation,2284,30413_24_10
35,2.0,2. place,2251,30413_24_10
3,,participation,2253,30413_24_10
70,2.0,2. place,2356,70477_264_11
70,2.0,2. place,2471,39005_10_11
56,,1/16,2045,33173_9_9
3,,participation,2248,45068_14_14
3,,participation,2248,64809_111_14
3,,participation,2248,64822_57_14
3,,participation,2248,65267_85_14
70,2.0,2. place,2460,26394_77_2
36,5.0,5. place,2459,26394_77_2
36,5.0,5. place,2367,26394_77_2
36,5.0,5. place,2365,26394_77_2
160,,1/16,2284,36831_24_4
6,,participation,2306,36831_24_4
6,,participation,2302,36831_24_4
160,,1/16,2309,50932_88_3
10,,participation,2288,50932_88_3
80,,1/16,2234,18636_23_1
56,,1/16,2200,18636_23_1
10,,participation,2289,36120_193_5
10,,participation,2284,36120_193_5
84,,1/32,2293,36120_193_5
18,5.0,5. place,2201,36120_193_5
10,,participation,2309,8973_85_6
6,,participation,2436,8973_85_6
80,,1/16,2230,8973_85_6
5,,participation,2227,8973_85_6
100,1.0,1. place,2471,43114_10_10
100,1.0,1. place,2360,39091_50_10
50,3.0,3. place,2314,51746_78_9
3,,participation,2236,51746_78_9
112,,1/16,2306,38071_26_2
56,,1/16,2248,38071_26_2
8,,1/16,2201,38071_26_2
160,,1/16,2288,24187_43_4
10,,participation,2364,24187_43_4
160,,1/16,2288,19334_43_3
5,,participation,2267,19334_43_3
3,,participation,2200,19334_43_3
100,1.0,1. place,2313,71771_153_1
36,5.0,5. place,2314,71771_153_1
50,3.0,3. place,2365,63192_57_5
36,5.0,5. place,2367,63192_57_5
26,7.0,7. place,2459,63192_57_5
10,,participation,2315,63192_57_5
56,,1/16,2253,30190_9_6
25,3.0,3. place,2251,30190_9_6
18,5.0,5. place,2199,30190_9_6
36,5.0,5. place,2365,66631_57_11
26,7.0,7. place,2398,66631_57_11
6,,participation,2302,66631_57_11
36,5.0,5. place,2283,3676_9_7
18,5.0,5. place,2201,3676_9_7
13,7.0,7. place,2199,3676_9_7
50,3.0,3. place,2471,65593_133_9
50,3.0,3. place,2360,13138_50_9
50,3.0,3. place,2362,29294_20_9
50,3.0,3. place,2424,32663_17_9
50,3.0,3. place,2313,47792_120_9
50,3.0,3. place,2360,67508_50_9
50,3.0,3. place,2314,70095_79_9
50,3.0,3. place,2367,54769_113_9
13,7.0,7. place,2199,63244_56_13
13,7.0,7. place,2201,20248_2_13
13,7.0,7. place,2240,37537_14_13
13,7.0,7. place,2251,14804_27_13
175,3.0,3. place,2236,11258_173_2
80,,1/16,2267,13427_17_4
80,,1/16,2233,13427_17_4
5,,participation,2317,13427_17_4
5,,participation,2238,13427_17_4
16,,1/16,2362,32716_20_3
12,,1/32,2287,32716_20_3
80,,1/16,2260,32716_20_3
56,,1/16,2253,32716_20_3
36,5.0,5. place,2459,40436_92_1
56,,1/16,2248,40436_92_1
35,2.0,2. place,2242,40436_92_1
112,,1/16,2302,39651_26_5
6,,1/32,2201,39651_26_5
16,,1/16,2304,30230_6_6
80,,1/16,2230,30230_6_6
91,7.0,7. place,2235,10620_84_10
26,7.0,7. place,2304,31610_193_11
26,7.0,7. place,2287,31610_193_11
16,,1/16,2307,31610_193_11
36,5.0,5. place,2314,53624_78_7
25,3.0,3. place,2276,53624_78_7
35,2.0,2. place,2240,21404_296_8
35,2.0,2. place,2277,65474_70_8
70,2.0,2. place,2398,29704_51_2
80,,1/16,2234,29704_51_2
13,7.0,7. place,2263,29704_51_2
5,,participation,2260,29704_51_2
5,,participation,2233,29704_51_2
6,,participation,2281,45434_61_4
80,,1/16,2267,45434_61_4
80,,1/16,2260,45434_61_4
160,,1/16,2284,38152_6_3
50,3.0,3. place,2314,51748_78_1
42,,1/32,2248,51748_78_1
35,2.0,2. place,2276,51748_78_1
112,,1/16,2281,17377_17_5
5,,participation,2238,17377_17_5
5,,participation,2234,6653_181_6
91,7.0,7. place,2235,6653_181_6
80,,1/16,2238,13061_16_10
5,,participation,2233,13061_16_10
3,,participation,2045,13061_16_10
26,7.0,7. place,2367,29803_113_11
6,,participation,2292,29803_113_11
35,2.0,2. place,2231,29803_113_11
50,3.0,3. place,2424,41866_46_7
10,,participation,2296,41866_46_7
3,7.0,7. place*,2235,6684_84_14
3,7.0,7. place*,2236,63427_178_14
3,5.0,5. place*,2044,10441_178_14
3,,participation,2235,61430_62_14
3,7.0,7. place*,2044,62969_82_14
120,,1/32,2309,36353_46_2
36,5.0,5. place,2424,36353_46_2
10,,participation,2296,36353_46_2
6,,participation,2436,36353_46_2
120,,1/32,2289,41905_48_4
26,7.0,7. place,2304,41905_48_4
10,,participation,2284,41905_48_4
6,,participation,2292,41905_48_4
120,,1/32,2239,9329_32_3
35,2.0,2. place,2199,9329_32_3
3,,participation,2045,9329_32_3
126,,5. place,2248,52074_17_1
112,,1/16,2302,61059_49_5
112,,1/16,2302,55269_56_5
91,7.0,7. place,2236,14153_79_6
26,7.0,7. place,2286,38045_42_10
56,,1/16,2248,38045_42_10
5,,participation,2233,38045_42_10
56,,1/16,2248,38721_28_11
6,,1/32,2251,38721_28_11
56,,1/16,2248,64035_275_7
56,,1/16,2248,37552_9_7
16,,1/16,2286,20182_3_12
25,3.0,3. place,2201,20182_3_12
8,,1/16,2263,20182_3_12
16,,1/16,2362,20092_2_8
16,,1/16,2287,20092_2_8
160,,1/16,2284,32669_17_2
10,,participation,2288,32669_17_2
160,,1/16,2288,31926_14_2
10,,participation,2296,31926_14_2
160,,1/16,2364,14757_15_4
160,,1/16,2315,55768_167_4
112,,1/16,2302,64105_27_3
42,,1/32,2248,64105_27_3
126,5.0,5. place,2237,23971_49_1
70,2.0,2. place,2471,21760_30_6
18,5.0,5. place,2201,21760_30_6
80,,1/16,2234,8191_296_10
5,,participation,2227,8191_296_10
56,,1/16,2248,37461_6_11
5,,participation,2233,37461_6_11
26,7.0,7. place,2398,29585_51_12
16,,1/16,2286,29585_51_12
6,,participation,2292,29585_51_12
10,,participation,2289,66188_48_8
10,,participation,2284,66188_48_8
10,,participation,2282,66188_48_8
10,,participation,2239,41772_47_13
120,,1/32,2289,63554_61_3
10,,participation,2311,63554_61_3
10,,participation,2282,63554_61_3
5,,participation,2267,63554_61_3
5,,participation,2260,63554_61_3
112,,1/16,2306,36992_49_1
10,,participation,2296,36992_49_1
3,,participation,2253,36992_49_1
50,3.0,3. place,2283,44122_4_5
26,7.0,7. place,2287,44122_4_5
26,7.0,7. place,2286,44122_4_5
8,,1/16,2201,44122_4_5
50,3.0,3. place,2398,25572_95_6
36,5.0,5. place,2459,25572_95_6
80,,1/16,2238,32939_4_10
80,,1/16,2230,11766_23_10
36,5.0,5. place,2314,25793_78_11
25,3.0,3. place,2276,25793_78_11
36,5.0,5. place,2314,45523_108_7
18,5.0,5. place,2276,45523_108_7
36,5.0,5. place,2424,12315_14_12
10,,participation,2289,12315_14_12
6,,participation,2292,33612_260_8
18,5.0,5. place,2231,33612_260_8
3,7.0,7. place*,2237,33612_260_8
10,,participation,2289,45112_14_13
10,,participation,2309,71361_182_13
10,,participation,2284,14582_11_13
10,,participation,2311,41160_129_2
10,,participation,2309,41160_129_2
6,,participation,2306,41160_129_2
6,,participation,2436,41160_129_2
60,,1/32,2234,41160_129_2
10,,participation,2239,41160_129_2
5,,participation,2238,41160_129_2
5,,participation,2233,41160_129_2
56,,1/16,2235,41160_129_2
80,,1/16,2317,48053_51_4
80,,1/16,2260,48053_51_4
12,,1/32,2286,12346_56_3
12,,1/32,2283,12346_56_3
6,,participation,2281,12346_56_3
112,,1/16,2292,12346_56_3
5,,participation,2317,12346_56_3
120,,1/32,2239,59678_323_1
36,5.0,5. place,2424,39427_14_5
10,,participation,2311,39427_14_5
6,,participation,2306,39427_14_5
56,,1/16,2248,39427_14_5
84,,1/32,2306,3623_13_6
50,3.0,3. place,2460,37714_77_11
10,,participation,2282,37714_77_11
36,5.0,5. place,2307,43911_4_7
13,7.0,7. place,2263,43911_4_7
3,,participation,2248,43911_4_7
26,7.0,7. place,2287,41922_35_12
8,,1/16,2263,41922_35_12
8,,1/16,2251,41922_35_12
3,,participation,2248,41922_35_12
10,,participation,2364,65702_62_8
10,,participation,2288,65702_62_8
6,,participation,2306,65702_62_8
36,5.0,5. place,2294,29094_8_2
130,7.0,7. place,2238,29094_8_2
112,,1/16,2281,32983_21_4
16,,1/16,2362,32983_21_4
12,,1/32,2287,32983_21_4
6,,1/32,2263,32983_21_4
6,,1/32,2251,32983_21_4
3,,participation,2200,32983_21_4
80,,1/16,2233,18710_140_3
10,,participation,2239,18710_140_3
56,,1/16,2200,18710_140_3
36,5.0,5. place,2307,42799_23_1
16,,1/16,2286,42799_23_1
6,,participation,2302,42799_23_1
56,,1/16,2248,42799_23_1
6,,1/32,2251,42799_23_1
50,3.0,3. place,2398,64780_93_5
50,3.0,3. place,2367,64780_93_5
6,,participation,2302,64780_93_5
50,3.0,3. place,2287,36121_193_6
16,,1/16,2304,36121_193_6
10,,participation,2288,36121_193_6
6,,participation,2306,36121_193_6
50,3.0,3. place,2471,27676_131_10
10,,participation,2315,27676_131_10
6,,participation,2310,27676_131_10
6,,participation,2436,27676_131_10
5,,participation,2234,27676_131_10
3,,participation,2235,27676_131_10
10,,participation,2311,19866_38_11
10,,participation,2289,19866_38_11
6,,participation,2306,19866_38_11
6,,participation,2293,19866_38_11
13,7.0,7. place,2201,19866_38_11
8,,1/16,2199,19866_38_11
5,,participation,2317,19866_38_11
26,7.0,7. place,2283,8370_9_7
25,3.0,3. place,2201,8370_9_7
36,5.0,5. place,2459,49452_51_12
3,,participation,2248,49452_51_12
26,7.0,7. place,2286,49674_25_8
26,7.0,7. place,2283,1159_9_8
26,7.0,7. place,2283,23035_4_8
100,1.0,1. place,2424,20699_14_2
16,,1/16,2294,20699_14_2
12,,1/32,2362,20699_14_2
35,2.0,2. place,2240,20699_14_2
50,3.0,3. place,2460,12264_114_4
50,3.0,3. place,2365,12264_114_4
36,5.0,5. place,2367,12264_114_4
6,,participation,2292,12264_114_4
10,,participation,2239,12264_114_4
120,,1/32,2289,37310_84_3
10,,participation,2315,37310_84_3
10,,participation,2288,37310_84_3
5,,participation,2234,37310_84_3
112,,1/16,2306,50689_24_1
6,,participation,2302,50689_24_1
5,,participation,2238,34406_172_5
5,,participation,2233,34406_172_5
5,,participation,2230,34406_172_5
91,7.0,7. place,2235,34406_172_5
80,,1/16,2233,9248_296_6
50,3.0,3. place,2356,54142_142_10
10,,participation,2315,54142_142_10
10,,participation,2296,54142_142_10
6,,participation,2310,54142_142_10
50,1.0,1. place,2240,21421_296_11
8,,1/16,2263,21421_296_11
50,3.0,3. place,2360,15645_50_7
50,3.0,3. place,2471,46130_244_7
50,3.0,3. place,2459,69725_49_7
50,3.0,3. place,2471,23283_87_7
50,1.0,1. place,2043,9212_57_7
25,3.0,3. place,2241,41587_233_9
10,,participation,2239,41587_233_9
5,,participation,2234,41587_233_9
5,,participation,2227,41587_233_9
3,7.0,7. place*,2237,41587_233_9
36,5.0,5. place,2356,44826_297_12
36,5.0,5. place,2313,49194_70_12
36,5.0,5. place,2398,55085_51_12
36,5.0,5. place,2360,8032_50_12
36,5.0,5. place,2398,31341_95_12
36,5.0,5. place,2359,56470_18_12
36,5.0,5. place,2360,67484_50_12
36,5.0,5. place,2356,69532_264_12
5,,participation,2230,14696_14_13
5,,participation,2227,14696_14_13
100,1.0,1. place,2460,49925_77_2
36,5.0,5. place,2398,49925_77_2
26,7.0,7. place,2367,49925_77_2
120,,1/32,2296,68732_46_4
26,7.0,7. place,2424,68732_46_4
6,,participation,2436,68732_46_4
50,3.0,3. place,2286,9581_25_3
10,,participation,2289,9581_25_3
60,,1/32,2233,9581_25_3
25,3.0,3. place,2199,9581_25_3
16,,1/16,2283,19620_193_1
10,,participation,2311,19620_193_1
10,,participation,2309,19620_193_1
60,,1/32,2230,19620_193_1
8,,1/16,2263,19620_193_1
5,,participation,2267,19620_193_1
3,,participation,2253,19620_193_1
3,,participation,2200,19620_193_1
50,3.0,3. place,2459,40627_109_5
50,3.0,3. place,2398,40627_109_5
6,,participation,2292,40627_109_5
70,2.0,2. place,2460,33150_77_6
6,,participation,2292,33150_77_6
70,2.0,2. place,2356,7565_56_6
6,7.0,7. place*,2310,7565_56_6
50,3.0,3. place,2359,29562_4_10
16,,1/16,2307,29562_4_10
8,,1/16,2201,29562_4_10
56,,1/16,2248,64728_49_11
56,,1/16,2248,44529_61_11
16,,1/16,2307,42859_23_9
18,5.0,5. place,2251,42859_23_9
8,,1/16,2263,42859_23_9
5,,participation,2234,42859_23_9
8,,1/16,2251,63519_9_13
160,,1/16,2289,38099_194_2
25,3.0,3. place,2043,15375_113_4
126,5.0,5. place,2052,15375_113_4
10,,participation,2289,66186_48_3
10,,participation,2284,66186_48_3
10,,participation,2282,66186_48_3
112,,1/16,2292,66186_48_3
26,7.0,7. place,2367,31404_113_1
35,2.0,2. place,2231,31404_113_1
25,3.0,3. place,2232,31404_113_1
25,3.0,3. place,2043,31404_113_1
3,5.0,5. place*,2052,31404_113_1
36,5.0,5. place,2314,10639_231_5
36,5.0,5. place,2313,10639_231_5
6,,participation,2290,10639_231_5
25,3.0,3. place,2277,10639_231_5
3,,participation,2236,10639_231_5
70,2.0,2. place,2471,60707_10_10
70,2.0,2. place,2294,20937_10_10
10,,participation,2315,58210_182_9
10,,participation,2311,58210_182_9
10,,participation,2296,58210_182_9
10,,participation,2288,58210_182_9
6,,participation,2306,58210_182_9
25,3.0,3. place,2241,13331_20_8
25,3.0,3. place,2241,31350_95_8
25,3.0,3. place,2231,55436_93_8
25,3.0,3. place,2277,65475_70_8
6,,participation,2302,69751_253_13
6,,participation,2302,70285_92_13
6,,participation,2302,70297_97_13
6,,participation,2302,65506_92_13
10,,participation,2239,30842_225_2
5,,participation,2238,30842_225_2
5,,participation,2234,30842_225_2
5,,participation,2227,30842_225_2
126,5.0,5. place,2044,30842_225_2
100,1.0,1. place,2460,54790_49_4
50,3.0,3. place,2459,54790_49_4
100,1.0,1. place,2424,51933_14_3
16,,1/16,2362,51933_14_3
10,,participation,2296,51933_14_3
8,,1/16,2240,51933_14_3
100,1.0,1. place,2471,49654_30_1
10,,participation,2315,49654_30_1
3,,participation,2248,49654_30_1
5,,participation,2234,25682_93_5
5,,participation,2233,25682_93_5
91,7.0,7. place,2052,25682_93_5
50,3.0,3. place,2471,25679_4_6
26,7.0,7. place,2362,25679_4_6
50,1.0,1. place,2232,33906_93_11
3,7.0,7. place*,2237,33906_93_11
36,5.0,5. place,2398,67920_48_9
6,,participation,2302,67920_48_9
120,,1/32,2309,48750_182_2
10,,participation,2315,48750_182_2
10,,participation,2311,48750_182_2
10,,participation,2288,48750_182_2
60,,1/32,2230,13611_266_4
18,5.0,5. place,2199,13611_266_4
5,,participation,2317,13611_266_4
5,,participation,2234,13611_266_4
5,,participation,2227,13611_266_4
56,,1/16,2045,13611_266_4
130,7.0,7. place,2317,21209_296_3
112,,1/16,2302,45111_14_1
112,,1/16,2302,47758_161_1
112,,1/16,2302,63455_17_1
100,1.0,1. place,2356,11595_264_5
70,2.0,2. place,2294,13613_266_6
70,2.0,2. place,2313,71868_70_6
70,2.0,2. place,2307,10699_8_6
70,2.0,2. place,2424,44010_14_6
50,3.0,3. place,2287,15965_34_10
10,,participation,2289,15965_34_10
6,,participation,2281,15965_34_10
36,5.0,5. place,2362,36801_4_11
16,,1/16,2283,36801_4_11
36,5.0,5. place,2365,55307_97_9
6,,participation,2292,55307_97_9
36,5.0,5. place,2398,15693_96_9
6,,participation,2292,15693_96_9
112,,1/16,2302,52812_109_4
36,5.0,5. place,2398,52812_109_4
6,,participation,2290,26067_70_2
50,1.0,1. place,2277,26067_70_2
35,2.0,2. place,2276,26067_70_2
56,,1/16,2236,26067_70_2
36,5.0,5. place,2314,42199_78_3
35,2.0,2. place,2276,42199_78_3
56,,1/16,2236,42199_78_3
35,2.0,2. place,2241,25203_260_5
25,3.0,3. place,2232,25203_260_5
25,3.0,3. place,2231,25203_260_5
10,,participation,2239,25203_260_5
3,,participation,2052,25203_260_5
16,,1/16,2287,20956_20_10
50,1.0,1. place,2241,20956_20_10
10,,participation,2364,63596_14_11
10,,participation,2315,63596_14_11
10,,participation,2311,63596_14_11
10,,participation,2309,63596_14_11
10,,participation,2288,63596_14_11
36,5.0,5. place,2286,40668_4_7
13,7.0,7. place,2201,40668_4_7
6,,participation,2302,47039_113_4
112,,1/16,2292,47039_113_4
25,3.0,3. place,2231,47039_113_4
3,,participation,2248,47039_113_4
130,7.0,7. place,2317,44852_17_2
5,,participation,2238,44852_17_2
126,5.0,5. place,2052,12821_57_3
126,5.0,5. place,2052,48053_51_3
126,5.0,5. place,2236,26103_53_3
126,5.0,5. place,2235,20476_59_3
70,2.0,2. place,2283,39969_275_5
10,,participation,2296,39969_275_5
18,5.0,5. place,2251,39969_275_5
36,5.0,5. place,2367,40415_113_10
26,7.0,7. place,2459,40415_113_10
3,,participation,2052,40415_113_10
50,3.0,3. place,2471,36895_10_11
50,3.0,3. place,2283,28976_4_11
50,3.0,3. place,2313,25916_82_11
50,3.0,3. place,2471,56908_30_11
50,3.0,3. place,2459,25526_93_11
26,7.0,7. place,2294,20990_26_7
6,,participation,2306,20990_26_7
13,7.0,7. place,2263,20990_26_7
26,7.0,7. place,2283,50340_10_9
16,,1/16,2286,50340_10_9
10,,participation,2296,65543_182_8
10,,participation,2288,65543_182_8
10,,participation,2309,37866_100_8
10,,participation,2296,37866_100_8
6,,participation,2281,53986_61_13
80,,1/16,2227,13028_8_4
5,,participation,2238,13028_8_4
5,,participation,2230,13028_8_4
56,,1/16,2200,13028_8_4
36,5.0,5. place,2424,30616_14_2
80,,1/16,2230,30616_14_2
18,5.0,5. place,2240,30616_14_2
108,,1/32,2180,17358_296_1
80,,1/16,2260,21316_20_5
8,,1/16,2263,21316_20_5
6,,1/32,2251,21316_20_5
36,5.0,5. place,2286,58013_4_10
26,7.0,7. place,2362,58013_4_10
35,2.0,2. place,2251,13758_23_7
5,,participation,2230,13758_23_7
35,2.0,2. place,2240,25660_14_9
5,,participation,2233,25660_14_9
6,,participation,2292,38420_56_13
6,7.0,7. place*,2436,55500_85_13
6,7.0,7. place*,2436,51935_17_13
126,,5. place,2248,43994_14_4
18,5.0,5. place,2240,43994_14_4
50,3.0,3. place,2365,47542_77_2
36,5.0,5. place,2460,47542_77_2
36,5.0,5. place,2459,47542_77_2
6,,participation,2292,47542_77_2
3,,participation,2248,47542_77_2
16,,1/16,2283,29189_26_1
12,,1/32,2286,29189_26_1
